artistName,kind,primaryGenreName,trackName
The Goo Goo Dolls,song,Soundtrack,All That You Are
Red Hot Chili Peppers,song,Alternative,Dani California
David Cook,song,Pop,Light On
Paramore,song,Alternative,Future
Post Malone,song,Hip-Hop/Rap,Zack And Codeine
Wiz Khalifa,song,Hip-Hop/Rap,Initiation (feat. Lola Monroe)
Ashley Tisdale,song,Pop,"It's Alright, It's OK"
Luke Combs,song,Country,Does To Me (feat. Eric Church)
Paramore,song,Alternative,Interlude: I'm Not Angry Anymore
Adam Sandler,song,Soundtrack,Grow Old With You
Madonna,song,Pop,Gone
Katy Perry,song,Pop,Teenage Dream
P!nk,song,Pop,Sober
Santana,song,Rock,Europa (Earth's Cry Heaven's Smile)
Taylor Swift,song,Alternative,hoax
Frankie Ballard,song,Country,Young & Crazy
Yaz,song,Pop,Only You
The Bangles,song,Pop,Manic Monday
Madonna,song,Pop,Express Yourself (Edit Version)
Olivia Rodrigo,song,Pop,drivers license
Nickelback,song,Rock,Trying Not to Love You
Wiz Khalifa,song,Hip-Hop/Rap,See You Again (feat. Charlie Puth)
John Mayer,song,Rock,Crossroads
Travis Tritt,song,Country,I'm Gonna Be Somebody
Mariah Carey,song,Pop,I'll Be There (feat. Trey Lorenz)
Adam Pascal & Rosario Dawson,song,Soundtrack,Light My Candle
Cardi B,song,Hip-Hop/Rap,Money
Regina Spektor,song,Alternative,Better
alt-J,song,Alternative,Intro
Waylon Jennings,song,Country,"Theme from ""The Dukes of Hazzard"" (Good Ol' Boys)"
Chicago,song,Rock,Another Rainy Day In New York City
Chicago,song,Rock,Take Me Back to Chicago
Chase Rice,song,Country,Country in Ya
FireHouse,song,Hard Rock,Love of a Lifetime
Meghan Trainor,song,Pop,Like I'm Gonna Lose You (feat. John Legend)
Eddie Money,song,Rock,Baby Hold On
Foo Fighters,song,Alternative,I Am a River
Stevie Ray Vaughan & Double Trouble,song,Rock,Little Wing
Morgan Wallen,song,Country,This Bar
Elvis Presley,song,Rock,Jailhouse Rock
Led Zeppelin,song,Rock,When the Levee Breaks
Natasha Bedingfield,song,Pop,Strip Me
Meek Mill,song,Hip-Hop/Rap,"Lay Up (feat. Wale, Rick Ross & Trey Songz)"
Kenny Chesney,song,Country,This Is Our Moment
SZA,song,R&B/Soul,Love Galore (feat. Travis Scott)
Future,song,Hip-Hop/Rap,Kno the Meaning
Pistol Annies,song,Country,Trailer for Rent
Melanie Martinez,song,Alternative,Cake
Post Malone,song,Hip-Hop/Rap,Sugar Wraith
"Peter, Paul & Mary",song,Singer/Songwriter,Blowin' In the Wind
Bob Dylan,song,Rock,Blowin' In the Wind
Trey Songz,song,R&B/Soul,Dive In
Chase Rice,song,Country,Party Up (feat. Colt Ford)
George Ezra,song,Singer/Songwriter,Blame It on Me
Paramore,song,Alternative,Be Alone
John Mayer,song,Rock,War of My Life
Tim McGraw,song,Country,Everywhere
Depeche Mode,song,New Wave,Policy of Truth
Toby Keith,song,Country,Red Solo Cup
Bethel Music & Steffany Gretzinger,song,Christian,We Dance (Live)
Rehab,song,Rock,Sittin' At a Bar
The Jimi Hendrix Experience,song,Rock,Crosstown Traffic
David Guetta,song,Dance,Without You (feat. Usher)
Madonna,song,Pop,Impressive Instant
Empire Cast,song,Pop,Good Enough (feat. Jussie Smollett)
The Black Keys,song,Alternative,In Time
Post Malone,song,Hip-Hop/Rap,Otherside
The Neighbourhood,song,Alternative,Flawless
Pantera,song,Metal,Cemetary Gates
John Mayer,song,Rock,Clarity
LINKIN PARK,song,Hard Rock,One More Light
Britney Spears featuring Madonna,song,Pop,Me Against the Music (feat. Madonna)
Vampire Weekend,song,Alternative,I Think Ur a Contra
The Edgar Winter Group,song,Rock,Free Ride
alt-J,song,Alternative,Interlude 1
*NSYNC,song,Pop,Bye Bye Bye
Ariana Grande,song,Pop,"thank u, next"
Adam Sandler,song,Thanksgiving,The Thanksgiving Song
Michael Bublé,song,Pop,You've Got a Friend In Me
Dolly Parton,song,Christmas: Country,Hard Candy Christmas
Morgan Wallen,song,Country,Everything I Love
V.I.C.,song,Hip-Hop/Rap,Wobble
Gnarls Barkley,song,Alternative,Smiley Faces
Panic! At the Disco,song,Alternative,King of the Clouds
Blake Shelton,song,Country,Savior's Shadow
Elvis Presley,song,Rock,Burning Love
David Bowie,song,Rock,Young Americans (Single Version)
LeAnn Rimes,song,Country,I Need You
Ozzy Osbourne,song,Metal,Bark at the Moon
Michael Bublé,song,Pop,Something Stupid (feat. Reese Witherspoon)
Kelly Clarkson,song,Holiday,My Favorite Things
Chase Rice,song,Country,Best Beers of Our Lives
Natalie Grant,song,Christian,Your Great Name
Mariah Carey,song,Pop,Emotions
Annie Lennox,song,Soundtrack,Into the West
Alabama,song,Country,Love In the First Degree
Bethel Music & kalley,song,Christian,Spirit Move
Britney Spears,song,Pop,My Baby
Metallica,song,Metal,Hardwired
P!nk,song,Pop,Where We Go
Melanie Martinez,song,Alternative,Pacify Her
One Direction,song,Pop,Up All Night
Cyndi Lauper,song,Alternative,All Through the Night
Band of Horses,song,Alternative,I Go to the Barn Because I Like The
Kelly Clarkson,song,Holiday,Wrapped in Red
Kelly Clarkson,song,Holiday,"Baby, It's Cold Outside (feat. Ronnie Dunn)"
Luke Combs,song,Country,Must've Never Met You
LINKIN PARK,song,Hard Rock,Pushing Me Away
Air Supply,song,Pop,Lost in Love
Martina McBride,song,Country,Wrong Baby Wrong Baby Wrong
Katy Perry,song,Pop,California Gurls (feat. Snoop Dogg)
Glee Cast,song,Musicals,Time Warp (Glee Cast Version)
Avenged Sevenfold,song,Hard Rock,Unbound (The Wild Ride)
The Champs,song,Rock,Tequila
Atlas Genius,song,Alternative,Trojans
Lindsey Stirling,song,Electronic,Roundtable Rival
Cardi B,song,Hip-Hop/Rap,Thru Your Phone
Bruce Springsteen,song,Rock,My Hometown
"""Weird Al"" Yankovic",song,Comedy,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)"
Slim Thug,song,Hip-Hop/Rap,I Run
Carole King,song,Singer/Songwriter,So Far Away
AC/DC,song,Rock,Moneytalks
Eurythmics,song,Pop,Sweet Dreams (Are Made of This)
The Black Keys,song,Alternative,10 Lovers
Stoney LaRue,song,Country,Oklahoma Breakdown
Audioslave,song,Hard Rock,Shadow On the Sun
Dua Lipa,song,Pop,IDGAF
Chris Botti,song,Soundtrack,Moondance
Hans Zimmer,song,Soundtrack,Dream Is Collapsing
Eric Church,song,Country,Over When It's Over
The JaneDear Girls,song,Country,Wildflower
Rogue Wave,song,Alternative,Eyes
Chicago,song,Rock,"Sing, Sing, Sing"
Paramore,song,Alternative,Interlude: Holiday
K. Michelle,song,R&B/Soul,Can't Raise a Man
Leona Lewis,song,Hard Rock,Take a Bow
Elle King & Miranda Lambert,song,Alternative,Drunk (And I Don't Wanna Go Home)
The Red Jumpsuit Apparatus,song,Rock,Face Down
Alice Cooper,song,Hard Rock,No More Mr. Nice Guy
Hunter Hayes,song,Country,Tattoo
Lil Wayne,song,Hip-Hop/Rap,Uproar (feat. Swizz Beatz)
Wiz Khalifa,song,Hip-Hop/Rap,Roll Up
Chris Brown,song,R&B/Soul,Zero
The Strokes,song,Alternative,Reptilia
Cole Swindell,song,Country,Brought To You By Beer
Love and Theft,song,Country,Angel Eyes
Alan Jackson,song,Country,It's Five O' Clock Somewhere (feat. Jimmy Buffett)
USHER,song,R&B/Soul,Good Kisser
Leon Thomas,song,Soundtrack,La Bamba
CAKE,song,Alternative,Never There
Morgan Wallen,song,Country,Livin' the Dream
George Jones,song,Country,Who's Gonna Fill Their Shoes
Don Henley & Stevie Nicks,song,Rock,Leather and Lace
Daughtry,song,Rock,Tennessee Line
*NSYNC,song,Pop,This I Promise You
Foo Fighters,song,Alternative,In the Clear
Jimi Hendrix,song,Rock,Angel
Richard Gere,song,Soundtrack,Razzle Dazzle
Shinedown,song,Hard Rock,Save Me
Pink Floyd,song,Rock,Breathe (In the Air)
Big Time Rush,song,Pop,City Is Ours
UB40,song,Reggae,Red Red Wine (12'' Version)
Jason Mraz,song,Pop,93 Million Miles
"Adam Pascal, Rosario Dawson, Jesse L. Martin, Anthony Rapp & Wilson Jermaine Heredia",song,Soundtrack,Another Day
A$AP Rocky,song,Hip-Hop/Rap,Canal St. (feat. Bones)
Pistol Annies,song,Country,Hush Hush
Foo Fighters,song,Alternative,Best of You
John C. Reilly,song,Soundtrack,Mister Cellophane
Future,song,Hip-Hop/Rap,The Percocet & Stripper Joint
System Of A Down,song,Hard Rock,Prison Song
America,song,Rock,Tin Man
Hope,song,Soundtrack,Fortress
Morgan Wallen,song,Country,I Wrote The Book
SAYGRACE,song,Pop,You Don't Own Me (feat. G-Eazy)
Muse,song,Alternative,Dead Inside
Billy Idol,song,Rock,Mony Mony
Mat Kearney,song,Rock,Undeniable
Kid Ink,song,Hip-Hop/Rap,Body Language (feat. Usher & Tinashe)
Montgomery Gentry,song,Country,My Town
Roy Jones Jr.,song,Hip-Hop/Rap,Can't Be Touched (feat. Mr. Magic & Trouble)
Elvis Presley,song,Rock,All Shook Up
Carrie Underwood,song,Country,Clock Don't Stop
Carrie Underwood,song,Country,Relapse
Train,song,Pop,Words
Wynter Gordon,song,Dance,Dirty Talk
Pink Floyd,song,Rock,Breathe (In the Air)
Big Time Rush,song,Pop,City Is Ours
UB40,song,Reggae,Red Red Wine (12'' Version)
Jason Mraz,song,Pop,93 Million Miles
"Adam Pascal, Rosario Dawson, Jesse L. Martin, Anthony Rapp & Wilson Jermaine Heredia",song,Soundtrack,Another Day
A$AP Rocky,song,Hip-Hop/Rap,Canal St. (feat. Bones)
Pistol Annies,song,Country,Hush Hush
Foo Fighters,song,Alternative,Best of You
John C. Reilly,song,Soundtrack,Mister Cellophane
Future,song,Hip-Hop/Rap,The Percocet & Stripper Joint
System Of A Down,song,Hard Rock,Prison Song
America,song,Rock,Tin Man
Hope,song,Soundtrack,Fortress
Morgan Wallen,song,Country,I Wrote The Book
SAYGRACE,song,Pop,You Don't Own Me (feat. G-Eazy)
Muse,song,Alternative,Dead Inside
Billy Idol,song,Rock,Mony Mony
Mat Kearney,song,Rock,Undeniable
Kid Ink,song,Hip-Hop/Rap,Body Language (feat. Usher & Tinashe)
Montgomery Gentry,song,Country,My Town
Roy Jones Jr.,song,Hip-Hop/Rap,Can't Be Touched (feat. Mr. Magic & Trouble)
Elvis Presley,song,Rock,All Shook Up
Carrie Underwood,song,Country,Clock Don't Stop
Carrie Underwood,song,Country,Relapse
Train,song,Pop,Words
Wynter Gordon,song,Dance,Dirty Talk
Diddy featuring Keyshia Cole,song,Hip-Hop/Rap,Last Night (feat. Keyshia Cole)
Elvis Presley,song,Rock,If I Can Dream
Leona Lewis,song,Hard Rock,Yesterday
The Used,song,Alternative,The Bird and the Worm
Martina McBride,song,Country,I Just Call You Mine
USHER,song,R&B/Soul,Caught Up
Zach Williams,song,Christian,Chain Breaker
Jason Derulo,song,Pop,Marry Me
Mike Reno,song,Soundtrack,"Almost Paradise (Love Theme ""Footloose"")"
Michael Bublé,song,Pop,To Love Somebody
The Black Keys,song,Alternative,In Our Prime
One Direction,song,Pop,Back for You
Paramore,song,Alternative,Part II
Zooey Deschanel,song,Soundtrack,Sugar Town (Bonus Track)
Paramore,song,Alternative,Daydreaming
P!nk,song,Pop,But We Lost It
The Emotions,song,R&B/Soul,Best of My Love
"Nelly, P. Diddy, Murphy Lee",song,Soundtrack,Shake Ya Tailfeather
The Black Keys,song,Alternative,Year In Review
REO Speedwagon,song,Rock,Take It On the Run
Brett Dennen,song,Singer/Songwriter,Ain't No Reason
Taylor Swift,song,Pop,Lavender Haze
Lil Jon & The East Side Boyz & Ying Yang Twins,song,Hip-Hop/Rap,Get Low
ZAYN,song,Pop,Dusk Till Dawn (feat. Sia)
Foo Fighters,song,Alternative,Subterranean
Modest Mouse,song,Alternative,Lampshades On Fire
Martina McBride,song,Country,A Broken Wing
John Mayer,song,Rock,Call Me the Breeze
Looking Glass,song,Rock,Brandy (You're a Fine Girl)
Grey's Anatomy Cast,song,Soundtrack,Runnin' On Sunshine
Maroon 5,song,Pop,Girls Like You (feat. Cardi B)
J.J. Fad,song,Hip-Hop/Rap,Supersonic
Jennifer Lopez,song,Pop,Jenny from the Block (feat. Jadakiss & Styles P)
LeAnn Rimes,song,Country,Something's Gotta Give
Miranda Lambert,song,Country,Bluebird
The Black Keys,song,Alternative,Bullet In the Brain
LEN,song,Pop,Steal My Sunshine
G-Eazy,song,Hip-Hop/Rap,Downtown Love (feat. John Michael Rouchell)
G-Eazy,song,Hip-Hop/Rap,Just Believe
One Direction,song,Pop,Change My Mind
G-Eazy,song,Hip-Hop/Rap,Interlude
John Mayer,song,Rock,Waitin' On the Day
"Crosby, Stills & Nash",song,Rock,Long Time Gone
Metallica,song,Metal,Moth Into Flame
alt-J,song,Alternative,Matilda
G-Eazy,song,Hip-Hop/Rap,Factory Girl (Skit)
Power Music Workout,song,Fitness & Workout,Get Ready for This
Broken Bells,song,Alternative,Vaporize
The Lumineers,song,Alternative,Gale Song
alt-J,song,Alternative,Interlude 2
Diddy,song,Hip-Hop/Rap,Come to Me (feat. Nicole Scherzinger)
Kane Brown,song,Country,Homesick
alt-J,song,Alternative,Interlude 3
Becky G,song,Pop,Can't Stop Dancin'
Too $hort,song,Hip-Hop/Rap,Blow the Whistle
Bruce Hornsby & The Range,song,Rock,The Way It Is
Melanie Martinez,song,Alternative,Play Date
alt-J,song,Alternative,Hand-Made
Melanie Martinez,song,Alternative,Alphabet Boy
Outkast,song,Hip-Hop/Rap,Hey Ya!
The Fray,song,Rock,Look After You
Chicago,song,Rock,You're Not Alone
Meek Mill,song,Hip-Hop/Rap,Traumatized
Victorious Cast,song,Pop,Song 2 You (feat. Leon Thomas III & Victoria Justice)
BOYS LIKE GIRLS,song,Alternative,Heels Over Head
John Mayer,song,Rock,Bigger Than My Body
k.d. lang,song,Pop,Hallelujah (2010 Version)
The Black Keys,song,Alternative,Waiting On Words
Chicago,song,Rock,Chasin' the Wind
Fleet Foxes,song,Alternative,Ragged Wood
Melanie Martinez,song,Alternative,Training Wheels
The White Buffalo,song,Soundtrack,House of the Rising Sun (with the Forest Rangers) [Season 4 Finale Version]
LINKIN PARK,song,Hard Rock,TINFOIL
Jamiroquai,song,Soundtrack,Canned Heat
Gipsy Kings,song,Latin,Hotel California (Spanish Mix)
Victorious Cast,song,Pop,Best Friend's Brother (feat. Victoria Justice)
Empire Cast,song,Pop,What Is Love (feat. V. Bozeman)
P!nk,song,Pop,Walk Me Home
Tyler Farr,song,Country,A Guy Walks Into a Bar
Los del Río,song,Pop Latino,Macarena
Daughtry,song,Rock,You Don't Belong
Sara Evans,song,Soundtrack,A Little Bit Stronger
Dan + Shay,song,Country,All To Myself
Fitz and The Tantrums,song,Alternative,HandClap
Ciara,song,R&B/Soul,Never Ever (feat. Young Jeezy)
Saint Motel,song,Alternative,My Type
The Byrds,song,Rock,Turn! Turn! Turn! (To Everything There Is a Season)
The Script,song,Pop,Hall of Fame (feat. will.i.am)
Macklemore,song,Hip-Hop/Rap,American
Rosario Dawson,song,Soundtrack,Out Tonight
Chris Rice,song,Christian,Untitled Hymn (Come to Jesus)
Terry Jacks,song,Pop,Seasons In the Sun
Glee Cast,song,Pop,Poker Face (Glee Cast Version) [feat. Idina Menzel]
Glee Cast,song,Pop,Beautiful (Glee Cast Version)
Glee Cast,song,Pop,Physical (Glee Cast Version) [feat. Olivia Newton-John]
LINKIN PARK,song,Hard Rock,With You
P!nk,song,Pop,Secrets
Glee Cast,song,Pop,Loser (Glee Cast Version)
John Mayer,song,Rock,On the Way Home
USHER,song,R&B/Soul,Confessions
Pat Benatar,song,Rock,Hit Me With Your Best Shot (2002 Remaster)
Flume,song,Electronic,Say It (feat. Tove Lo)
Glee Cast,song,Pop,Lady Is a Tramp (Glee Cast Version)
Flo Rida,song,Hip-Hop/Rap,GDFR (feat. Sage the Gemini and Lookas) [Noodles Remix]
Morgan Wallen,song,Country,One Thing At A Time
Maná,song,Rock y Alternativo,Labios Compartidos
Lil Pump,song,Hip-Hop/Rap,Gucci Gang
Bruce Springsteen,song,Rock,No Surrender
Dionne Warwick,song,R&B/Soul,I Say a Little Prayer
Beyoncé,song,Pop,Check On It (feat. Bun B & Slim Thug)
JAY-Z & LINKIN PARK,song,Hard Rock,Dirt Off Your Shoulder / Lying from You
Band of Horses,song,Alternative,The First Song
Chantal Kreviazuk,song,Pop,Feels Like Home
"Bethel Music, Steffany Gretzinger & Jeremy Riddle",song,Christian,King of My Heart
Kid Ink,song,Hip-Hop/Rap,Iz U Down (feat. Tyga)
Beyoncé,song,Pop,End of Time
Hugh Grant & Haley Bennett,song,Soundtrack,Way Back Into Love
Three Days Grace,song,Hard Rock,Time of Dying
The Chi-Lites,song,R&B/Soul,Oh Girl
Alabama,song,Country,Born Country
Michael Bublé,song,Pop,You Make Me Feel So Young
The Lumineers,song,Alternative,Stubborn Love
Kevin Gates,song,Hip-Hop/Rap,Time for That
The Bangles,song,Pop,Hazy Shade of Winter
Booker T. & The M.G.'s,song,R&B/Soul,Green Onions
En Vogue,song,R&B/Soul,Free Your Mind
B.o.B,song,Hip-Hop/Rap,Bet I (feat. T.I. & Playboy Tre)
Cody Johnson,song,Country,With You I Am
The Whispers,song,R&B/Soul,Rock Steady
The Sugarhill Gang,song,R&B/Soul,"Apache (7"" Single Version)"
Eric Church,song,Country,Some of It
John Mayer,song,Rock,Heartbreak Warfare
Third Day,song,Christian,Cry Out to Jesus
Pink Floyd,song,Rock,Us and Them
Stevie Nicks,song,Rock,"Landslide (Live with the Melbourne Symphony, 2006)"
Chris Botti & Paula Cole,song,Soundtrack,God Bless the Child
Kelly Clarkson,song,Pop,I Forgive You
The Jimi Hendrix Experience,song,Rock,If 6 Was 9
Katy Perry,song,Pop,Last Friday Night (T.G.I.F.)
Gorilla Zoe,song,Hip-Hop/Rap,Hood N****
Jamiroquai,song,Dance,Virtual Insanity
The Lumineers,song,Alternative,White Lie (Bonus Track)
N.W.A,song,Hip-Hop/Rap,Fuck tha Police
The Black Keys,song,Alternative,It’s Up to You Now
Queen,song,Rock,We Will Rock You
David Guetta & Showtek,song,Dance,Bad (feat. Vassy)
P!nk,song,Pop,For Now
Cardi B,song,Hip-Hop/Rap,Bartier Cardi (feat. 21 Savage)
Lizzo,song,Pop,Juice
Highly Suspect,song,Rock,My Name Is Human
Kelly Clarkson,song,Pop,Alone
The Weepies,song,Singer/Songwriter,World Spins Madly On
P!nk,song,Pop,Better Life
Barry Manilow,song,Easy Listening,Can't Smile Without You
Brett Eldredge,song,Country,The Long Way
Kelly Clarkson,song,Pop,The Sun Will Rise
Justin Timberlake,song,Pop,Selfish
LINKIN PARK,song,Hard Rock,VICTIMIZED
Green Day,song,Alternative,21st Century Breakdown
Jennifer Lopez,song,Pop,Waiting for Tonight
LINKIN PARK,song,Hard Rock,UNTIL IT BREAKS
Khia,song,Hip-Hop/Rap,"My Neck, My Back"
Dave Loggins,song,Rock,Please Come to Boston
John Williams,song,Soundtrack,Hedwig's Theme
Elvis Presley,song,Rock,Memories
Pentatonix,song,Pop,Cheerleader
The Lumineers,song,Alternative,My Eyes
Mary Mary,song,R&B/Soul,Shackles (Praise You)
Alan Jackson,song,Country,Where I Come from
"Bethel Music, Jonathan David Helser & Melissa Helser",song,Christian,No Longer Slaves
Rilo Kiley,song,Alternative,Silver Lining
Elvis Presley,song,Rock,Love Me Tender
Dave Matthews Band,song,Rock,The Space Between
Madonna,song,Pop,Like a Prayer
Brett Eldredge,song,Country,The Long Way
Kelly Clarkson,song,Pop,The Sun Will Rise
Justin Timberlake,song,Pop,Selfish
LINKIN PARK,song,Hard Rock,VICTIMIZED
Green Day,song,Alternative,21st Century Breakdown
Jennifer Lopez,song,Pop,Waiting for Tonight
LINKIN PARK,song,Hard Rock,UNTIL IT BREAKS
Khia,song,Hip-Hop/Rap,"My Neck, My Back"
Dave Loggins,song,Rock,Please Come to Boston
John Williams,song,Soundtrack,Hedwig's Theme
Elvis Presley,song,Rock,Memories
Pentatonix,song,Pop,Cheerleader
The Lumineers,song,Alternative,My Eyes
Alan Jackson,song,Country,Where I Come from
Mary Mary,song,R&B/Soul,Shackles (Praise You)
"Bethel Music, Jonathan David Helser & Melissa Helser",song,Christian,No Longer Slaves
Rilo Kiley,song,Alternative,Silver Lining
Elvis Presley,song,Rock,Love Me Tender
Dave Matthews Band,song,Rock,The Space Between
Madonna,song,Pop,Like a Prayer
Shawn Mendes,song,Pop,If I Can't Have You
John Mayer,song,Rock,Do You Know Me
Grimes,song,Electronic,Medieval Warfare
Grace,song,Pop,You Don't Own Me (feat. G-Eazy)
Creedence Clearwater Revival,song,Rock,Fortunate Son
Eminem,song,Hip-Hop/Rap,Without Me
Coldplay,song,Alternative,Fix You
War,song,Rock,Slippin' Into Darkness
Falco,song,Pop,Rock Me Amadeus
Rod Stewart,song,Rock,Young Turks
Janelle Monáe,song,R&B/Soul,PrimeTime (feat. Miguel)
Pearl Jam,song,Alternative,Breath
Looking Glass,song,Rock,Brandy (You're a Fine Girl)
Elvis Presley,song,Rock,All Shook Up
Tom Petty,song,Rock,You Don't Know How It Feels
"10,000 Maniacs",song,Pop,These Are Days
Matchbox Twenty,song,Pop,Real World
The Stills,song,Soundtrack,In the Beginning
The Jeff Healey Band,song,Rock,Angel Eyes
